"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00129905","YOUNG AMERICA, IN US","2018-04-26",,,,"0.00","0.0","0.0","62","29","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-04-27",,,,"0.00","0.0","0.0","61","33","36",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-04-28",,,,"0.00","0.0","0.0","64","35","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-04-29",,,,"0.00","0.0","0.0","52","27","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-04-30",,,,"0.00","0.0","0.0","60","29","44",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-01",,,,"0.00","0.0","0.0","75","44","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-02",,,,"0.00","0.0","0.0","83","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-03",,,,"0.24","0.0","0.0","85","64","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-04",,,,"0.00","0.0","0.0","74","63","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-05",,,,"0.00","0.0","0.0","74","54","63",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-06",,,,"0.00","0.0","0.0","75","61","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-07",,,,"0.00","0.0","0.0","75","45","52",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-08",,,,"0.00","0.0","0.0","71","47","50",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-09",,,,"0.00","0.0","0.0","79","50","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-10",,,,"0.22","0.0","0.0","82","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-11",,,,"0.00","0.0","0.0","77","57","63",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-12",,,,"0.00","0.0","0.0","72","52","56",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-13",,,,"0.00","0.0","0.0","69","52","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-14",,,,"0.00","0.0","0.0","81","57","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-15",,,,"0.09","0.0","0.0","90","64","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-16",,,,"1.44","0.0","0.0","75","55","62",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-17",,,,"0.00","0.0","0.0","77","54","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-18",,,,"0.00","0.0","0.0","80","59","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-19",,,,"0.29","0.0","0.0","78","57","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-20",,,,"0.00","0.0","0.0","77","56","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-21",,,,"0.00","0.0","0.0","79","57","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-22",,,,"0.00","0.0","0.0","78","56","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-23",,,,"0.00","0.0","0.0","75","53","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-24",,,,"0.00","0.0","0.0","81","56","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-25",,,,"0.00","0.0","0.0","85","57","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-26",,,,"0.00","0.0","0.0","88","65","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-27",,,,"0.00","0.0","0.0","86","65","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-28",,,,"0.00","0.0","0.0","95","69","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-29",,,,"0.00","0.0","0.0","96","67","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-30",,,,"0.00","0.0","0.0","93","70","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-05-31",,,,"0.48","0.0","0.0","85","70","73",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-01",,,,"1.10","0.0","0.0","88","63","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-02",,,,"0.00","0.0","0.0","84","63","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-03",,,,"0.00","0.0","0.0","79","65","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-04",,,,"0.00","0.0","0.0","79","52","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-05",,,,"0.00","0.0","0.0","75","57","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-06",,,,"0.00","0.0","0.0","82","46","56",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-07",,,,"0.00","0.0","0.0","78","56","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-08",,,,"0.06","0.0","0.0","88","65","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-09",,,,"0.10","0.0","0.0","80","65","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-10",,,,"0.19","0.0","0.0","84","65","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-11",,,,"0.48","0.0","0.0","73","63","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-12",,,,"0.00","0.0","0.0","77","65","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-13",,,,"0.00","0.0","0.0","80","65","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-14",,,,"0.00","0.0","0.0","81","51","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-15",,,,"0.00","0.0","0.0","84","59","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-16",,,,"0.00","0.0","0.0","88","65","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-17",,,,"0.00","0.0","0.0","91","73","82",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-18",,,,"0.00","0.0","0.0","92","75","76",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-19",,,,"0.00","0.0","0.0","92","71","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-20",,,,"0.42","0.0","0.0","86","69","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-21",,,,"0.34","0.0","0.0","82","67","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-22",,,,"1.80","0.0","0.0","69","64","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-23",,,,"0.66","0.0","0.0","77","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-24",,,,"0.00","0.0","0.0","72","64","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-25",,,,"0.00","0.0","0.0","82","60","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-26",,,,"0.18","0.0","0.0","81","62","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-27",,,,"0.57","0.0","0.0","78","67","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-28",,,,"0.00","0.0","0.0","81","61","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-29",,,,"0.00","0.0","0.0","86","62","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-06-30",,,,"0.00","0.0","0.0","90","72","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-01",,,,"0.00","0.0","0.0","89","75","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-02",,,,"0.00","0.0","0.0","89","71","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-03",,,,"0.00","0.0","0.0","86","67","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-04",,,,"0.00","0.0","0.0","90","70","76",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-05",,,,"0.00","0.0","0.0","91","71","77",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-06",,,,"1.02","0.0","0.0","85","67","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-07",,,,"0.00","0.0","0.0","78","50","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-08",,,,"0.00","0.0","0.0","78","52","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-09",,,,"0.00","0.0","0.0","84","59","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-10",,,,"0.00","0.0","0.0","86","64","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-11",,,,"0.27","0.0","0.0","87","62","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-12",,,,"0.00","0.0","0.0","82","58","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-13",,,,"0.00","0.0","0.0","82","59","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-14",,,,"0.00","0.0","0.0","86","62","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-15",,,,"0.00","0.0","0.0","85","69","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-16",,,,"0.00","0.0","0.0","85","70","73",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-17",,,,"0.24","0.0","0.0","87","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-18",,,,"0.00","0.0","0.0","81","56","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-19",,,,"0.00","0.0","0.0","81","55","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-20",,,,"0.00","0.0","0.0","82","61","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-21",,,,"0.55","0.0","0.0","84","67","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-22",,,,"0.69","0.0","0.0","74","68","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-23",,,,"0.67","0.0","0.0","72","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-24",,,,"0.03","0.0","0.0","72","62","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-25",,,,"0.00","0.0","0.0","82","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-26",,,,"0.00","0.0","0.0","82","62","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-27",,,,"0.00","0.0","0.0","78","56","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-28",,,,"0.00","0.0","0.0","76","54","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-29",,,,"0.00","0.0","0.0","73","53","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-30",,,,"0.18","0.0","0.0","71","61","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-07-31",,,,"0.27","0.0","0.0","71","60","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-01",,,,"0.54","0.0","0.0","71","60","61",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-02",,,,"0.00","0.0","0.0","79","59","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-03",,,,"0.00","0.0","0.0","82","62","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-04",,,,"0.00","0.0","0.0","84","66","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-05",,,,"0.00","0.0","0.0","89","66","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-06",,,,"0.00","0.0","0.0","88","69","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-07",,,,"0.44","0.0","0.0","87","67","69",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-08",,,,"1.33","0.0","0.0","84","67","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-09",,,,"0.19","0.0","0.0","82","63","66",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-10",,,,"0.00","0.0","0.0","83","65","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-11",,,,"0.19","0.0","0.0","84","65","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-12",,,,"0.00","0.0","0.0","82","60","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-13",,,,"0.00","0.0","0.0","84","60","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-14",,,,"0.00","0.0","0.0","85","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-15",,,,"0.00","0.0","0.0","83","65","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-16",,,,"0.18","0.0","0.0","72","69","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-17",,,,"2.34","0.0","0.0","82","67","68",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-18",,,,"0.22","0.0","0.0","82","64","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-19",,,,"0.00","0.0","0.0","81","62","65",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-20",,,,"0.00","0.0","0.0","82","64","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-21",,,,"1.60","0.0","0.0","82","68","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-22",,,,"0.74","0.0","0.0","79","61","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-23",,,,"0.00","0.0","0.0","75","61","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-24",,,,"0.00","0.0","0.0","78","53","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-25",,,,"0.19","0.0","0.0","75","59","67",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-26",,,,"1.87","0.0","0.0","79","67","73",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-27",,,,"0.00","0.0","0.0","90","72","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-28",,,,"0.00","0.0","0.0","90","73","74",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-29",,,,"0.13","0.0","0.0","90","69","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-30",,,,"0.00","0.0","0.0","80","57","59",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-08-31",,,,"0.00","0.0","0.0","75","57","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-01",,,,"0.00","0.0","0.0","86","60","75",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-02",,,,"0.00","0.0","0.0","88","70","75",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-03",,,,"0.00","0.0","0.0","90","71","75",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-04",,,,"0.00","0.0","0.0","93","68","70",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-05",,,,"0.00","0.0","0.0","92","70","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-06",,,,"0.00","0.0","0.0","92","67","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-07",,,,"0.49","0.0","0.0","84","67","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-08",,,,"1.55","0.0","0.0","70","59","60",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-09",,,,"0.69","0.0","0.0","62","56","58",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-10",,,,"0.06","0.0","0.0","58","55","55",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-11",,,,"0.00","0.0","0.0","70","50","53","    1",,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-26",,,,"0.34","0.0","0.0","74","57","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-27",,,,"0.00","0.0","0.0","69","49","51",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-28",,,,"0.00","0.0","0.0","65","47","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-29",,,,"0.00","0.0","0.0","71","41","46",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-09-30",,,,"0.00","0.0","0.0","71","46","62",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-01",,,,"0.00","0.0","0.0","80","54","57",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-02",,,,"0.00","0.0","0.0","83","57","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-03",,,,"0.00","0.0","0.0","72","61","67",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-04",,,,"0.10","0.0","0.0","87","67","72",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-05",,,,"0.40","0.0","0.0","72","50","54",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-06",,,,"2.33","0.0","0.0","77","54","71",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-07",,,,"0.64","0.0","0.0","81","61","62",,"    1",,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-08",,,,"0.00","0.0","0.0","84","62","64",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-09",,,,"0.00","0.0","0.0","87","64","69",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-10",,,,"0.00","0.0","0.0","85","67","68",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-11",,,,"0.70","0.0","0.0","71","47","48",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-12",,,,"0.00","0.0","0.0","54","33","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-13",,,,"0.21","0.0","0.0","48","33","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-14",,,,"0.00","0.0","0.0","54","33","40",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-15",,,,"0.00","0.0","0.0","63","40","45",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-16",,,,"0.00","0.0","0.0","48","30","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-17",,,,"0.00","0.0","0.0","56","30","41",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-18",,,,"0.00","0.0","0.0","53","28","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-19",,,,"0.00","0.0","0.0","55","30","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-20",,,,"0.00","0.0","0.0","57","30","44",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-21",,,,"0.06","0.0","0.0","58","27","28",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-22",,,,"0.00","0.0","0.0","50","28","40",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-23",,,,"0.00","0.0","0.0","57","37","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-24",,,,"0.00","0.0","0.0","56","28","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-25",,,,"0.00","0.0","0.0","53","29","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-26",,,,"0.04","0.0","0.0","54","32","41",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-27",,,,"0.28","0.0","0.0","47","40","42",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-28",,,,"0.17","0.0","0.0","47","38","45",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-29",,,,"0.28","0.0","0.0","54","36","36",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-30",,,,"0.00","0.0","0.0","56","36","46",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-10-31",,,,"0.27","0.0","0.0","69","45","53",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-01",,,,"0.57","0.0","0.0","53","43","43",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-02",,,,"1.01","0.0","0.0","48","38","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-03",,,,"0.00","0.0","0.0","48","31","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-04",,,,"0.00","0.0","0.0","54","34","48",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-05",,,,"0.10","0.0","0.0","56","44","44",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-06",,,,"0.17","0.0","0.0","54","44","45",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-07",,,,"0.00","0.0","0.0","54","33","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-08",,,,"0.00","0.0","0.0","42","33","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-09",,,,"0.09","0.0","0.0","42","32","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-10",,,,"0.00","0.0","0.0","36","19","20",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-11",,,,"0.00","0.0","0.0","31","19","26",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-12",,,,"0.00","0.0","0.0","43","24","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-13",,,,"0.02","0.3","0.0","38","25","26",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-14",,,,"0.00","0.0","0.0","29","14","19",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-15",,,,"0.16","0.0","0.0","32","19","30",,,,,"    1",
"USC00129905","YOUNG AMERICA, IN US","2018-11-16",,,,"0.00","0.0","0.0","32","28","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-17",,,,"0.00","0.0","0.0","39","31","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-18",,,,"0.00","0.0","0.0","39","33","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-19",,,,"0.00","0.0","0.0","37","34","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-20",,,,"0.00","0.0","0.0","37","31","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-21",,,,"0.00","0.0","0.0","33","28","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-22",,,,"0.00","0.0","0.0","37","28","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-23",,,,"0.00","0.0","0.0","36","30","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-24",,,,"0.27","0.0","0.0","47","32","44",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-25",,,,"0.00","0.0","0.0","50","35","47",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-26",,,,"0.48","0.0","0.0","47","32","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-27",,,,"0.02","0.2","0.0","33","23","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-28",,,,"0.04","0.4","0.0","25","16","19",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-29",,,,"0.00","0.0","0.0","27","19","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-11-30",,,,"0.00","0.0","0.0","40","27","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-01",,,,"0.77","0.0","0.0","38","36","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-02",,,,"0.11","0.0","0.0","55","37","50",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-03",,,,"0.06","0.0","0.0","51","33","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-04",,,,"0.00","0.0","0.0","38","29","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-05",,,,"0.00","0.0","0.0","29","25","25",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-06",,,,"0.00","0.0","0.0","31","25","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-07",,,,"0.11","1.2","1.0","33","12","12",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-08",,,,"0.00","0.0","0.0","28","12","14",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-09",,,,"0.00","0.0","0.0","27","14","15",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-10",,,,"0.00","0.0","0.0","33","15","22",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-11",,,,"0.00","0.0","0.0","27","19","20",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-12",,,,"0.00","0.0","0.0","38","20","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-13",,,,"0.00","0.0","0.0","43","25","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-14",,,,"0.25","0.0","0.0","42","30","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-15",,,,"0.00","0.0","0.0","41","37","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-16",,,,"0.00","0.0","0.0","48","26","31",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-17",,,,"0.00","0.0","0.0","48","29","29",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-18",,,,"0.00","0.0","0.0","41","21","24",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-19",,,,"0.00","0.0","0.0","43","24","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-20",,,,"0.00","0.0","0.0","50","32","42",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-21",,,,"0.10","0.0","0.0","47","37","37",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-22",,,,"0.00","0.0","0.0","37","29","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-23",,,,"0.00","0.0","0.0","36","29","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-24",,,,"0.00","0.0","0.0","37","24","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-25",,,,"0.00","0.0","0.0","34","26","33",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-26",,,,"0.00","0.0","0.0","45","25","30",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-27",,,,"0.00","0.0","0.0","47","30","38",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-28",,,,"0.52","0.0","0.0","53","30","39",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-29",,,,"0.00","0.0","0.0","39","27","27",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-30",,,,"0.00","0.0","0.0","29","23","25",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2018-12-31",,,,"0.41","0.0","0.0","36","25","36",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-01",,,,"0.00","0.0","0.0","37","32","32",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-02",,,,"0.00","0.0","0.0","38","32","35",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-03",,,,"0.00","0.0","0.0","35","24","25",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-04",,,,"0.00","0.0","0.0","37","25","28",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-05",,,,"0.00","0.0","0.0","43","28","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-06",,,,"0.00","0.0","0.0","50","32","34",,,,,,
"USC00129905","YOUNG AMERICA, IN US","2019-01-07",,,,"0.00","0.0","0.0","43","34","39",,,,,,
